     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz      dx2-y2       tot  
    56.63585     0.03637     0.01705     0.01865     0.01681     0.00000     0.00000     0.00000     0.00000     0.00000     0.08888
    56.96585     0.03559     0.01625     0.01809     0.01650     0.00000     0.00000     0.00000     0.00000     0.00000     0.08642
    57.29685     0.03693     0.01659     0.01855     0.01657     0.00000     0.00000     0.00000     0.00000     0.00000     0.08865
    57.62685     0.03634     0.01614     0.01814     0.01634     0.00000     0.00000     0.00000     0.00000     0.00000     0.08696
    57.95785     0.03630     0.01657     0.01866     0.01646     0.00000     0.00000     0.00000     0.00000     0.00000     0.08799
    58.28785     0.03634     0.01677     0.01804     0.01667     0.00000     0.00000     0.00000     0.00000     0.00000     0.08781
    58.61885     0.03532     0.01608     0.01792     0.01624     0.00000     0.00000     0.00000     0.00000     0.00000     0.08555
    58.94885     0.03543     0.01649     0.01788     0.01633     0.00000     0.00000     0.00000     0.00000     0.00000     0.08613
    59.27985     0.03600     0.01678     0.01814     0.01642     0.00000     0.00000     0.00000     0.00000     0.00000     0.08735
    59.60985     0.03413     0.01556     0.01713     0.01579     0.00000     0.00000     0.00000     0.00000     0.00000     0.08261
    59.94085     0.03554     0.01601     0.01759     0.01629     0.00000     0.00000     0.00000     0.00000     0.00000     0.08543
    60.27085     0.03538     0.01613     0.01732     0.01617     0.00000     0.00000     0.00000     0.00000     0.00000     0.08499
    60.60185     0.03519     0.01576     0.01721     0.01607     0.00000     0.00000     0.00000     0.00000     0.00000     0.08424
    60.93185     0.03420     0.01515     0.01662     0.01524     0.00000     0.00000     0.00000     0.00000     0.00000     0.08120
    61.26285     0.03445     0.01527     0.01633     0.01542     0.00000     0.00000     0.00000     0.00000     0.00000     0.08147
    61.59285     0.03479     0.01549     0.01641     0.01560     0.00000     0.00000     0.00000     0.00000     0.00000     0.08228
    61.92385     0.03369     0.01521     0.01607     0.01531     0.00000     0.00000     0.00000     0.00000     0.00000     0.08028
    62.25385     0.03489     0.01566     0.01622     0.01560     0.00000     0.00000     0.00000     0.00000     0.00000     0.08237
    62.58385     0.03218     0.01445     0.01519     0.01478     0.00000     0.00000     0.00000     0.00000     0.00000     0.07660
    62.91485     0.03095     0.01394     0.01479     0.01388     0.00000     0.00000     0.00000     0.00000     0.00000     0.07356
    63.24485     0.03232     0.01504     0.01505     0.01482     0.00000     0.00000     0.00000     0.00000     0.00000     0.07723
    63.57585     0.03168     0.01399     0.01501     0.01415     0.00000     0.00000     0.00000     0.00000     0.00000     0.07483
    63.90585     0.02989     0.01367     0.01419     0.01360     0.00000     0.00000     0.00000     0.00000     0.00000     0.07136
    64.23685     0.02878     0.01294     0.01366     0.01330     0.00000     0.00000     0.00000     0.00000     0.00000     0.06868
    64.56685     0.02875     0.01293     0.01309     0.01311     0.00000     0.00000     0.00000     0.00000     0.00000     0.06787
    64.89785     0.02716     0.01204     0.01186     0.01212     0.00000     0.00000     0.00000     0.00000     0.00000     0.06318
    65.22785     0.02615     0.01183     0.01213     0.01186     0.00000     0.00000     0.00000     0.00000     0.00000     0.06197
    65.55885     0.02566     0.01178     0.01173     0.01153     0.00000     0.00000     0.00000     0.00000     0.00000     0.06070
    65.88885     0.02409     0.01095     0.01094     0.01081     0.00000     0.00000     0.00000     0.00000     0.00000     0.05679
    66.21985     0.02386     0.01069     0.01105     0.01083     0.00000     0.00000     0.00000     0.00000     0.00000     0.05643
    66.54985     0.02187     0.00963     0.00963     0.00960     0.00000     0.00000     0.00000     0.00000     0.00000     0.05073
    66.88085     0.01995     0.00908     0.00885     0.00868     0.00000     0.00000     0.00000     0.00000     0.00000     0.04655
    67.21085     0.01797     0.00815     0.00806     0.00822     0.00000     0.00000     0.00000     0.00000     0.00000     0.04240
    67.54185     0.01879     0.00823     0.00798     0.00812     0.00000     0.00000     0.00000     0.00000     0.00000     0.04312
    67.87185     0.01603     0.00703     0.00696     0.00723     0.00000     0.00000     0.00000     0.00000     0.00000     0.03725
    68.20285     0.01436     0.00628     0.00617     0.00637     0.00000     0.00000     0.00000     0.00000     0.00000     0.03318
    68.53285     0.01296     0.00543     0.00536     0.00545     0.00000     0.00000     0.00000     0.00000     0.00000     0.02920
    68.86385     0.01068     0.00469     0.00455     0.00462     0.00000     0.00000     0.00000     0.00000     0.00000     0.02454
    69.19385     0.00901     0.00396     0.00378     0.00404     0.00000     0.00000     0.00000     0.00000     0.00000     0.02079
    69.52485     0.00566     0.00240     0.00232     0.00247     0.00000     0.00000     0.00000     0.00000     0.00000     0.01285
    69.85485     0.00516     0.00222     0.00213     0.00222     0.00000     0.00000     0.00000     0.00000     0.00000     0.01174
    70.18585     0.00286     0.00111     0.00102     0.00112     0.00000     0.00000     0.00000     0.00000     0.00000     0.00611
    70.51585     0.00073     0.00030     0.00027     0.00030     0.00000     0.00000     0.00000     0.00000     0.00000     0.00160
    70.84685     0.00010     0.00004     0.00004     0.00005     0.00000     0.00000     0.00000     0.00000     0.00000     0.00023
    71.17685     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    71.50685     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    71.83785     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    72.16785     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    72.49885     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    72.82885     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    73.15985     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    73.48985     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    73.82085     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    74.15085     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    74.48185     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    74.81185     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    75.14285     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
