     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz      dx2-y2       tot  
    47.38185     0.05824     0.05699     0.08109     0.05860     0.00000     0.00000     0.00000     0.00000     0.00000     0.25491
    47.71285     0.06060     0.05903     0.08506     0.06146     0.00000     0.00000     0.00000     0.00000     0.00000     0.26615
    48.04285     0.05974     0.05760     0.08314     0.05984     0.00000     0.00000     0.00000     0.00000     0.00000     0.26031
    48.37385     0.06028     0.05845     0.08357     0.05962     0.00000     0.00000     0.00000     0.00000     0.00000     0.26192
    48.70385     0.06014     0.05797     0.08408     0.05980     0.00000     0.00000     0.00000     0.00000     0.00000     0.26198
    49.03485     0.06009     0.05801     0.08435     0.05952     0.00000     0.00000     0.00000     0.00000     0.00000     0.26197
    49.36485     0.05903     0.05585     0.08229     0.05781     0.00000     0.00000     0.00000     0.00000     0.00000     0.25498
    49.69585     0.05906     0.05572     0.08228     0.05721     0.00000     0.00000     0.00000     0.00000     0.00000     0.25427
    50.02585     0.06082     0.05766     0.08506     0.05847     0.00000     0.00000     0.00000     0.00000     0.00000     0.26201
    50.35685     0.06004     0.05669     0.08466     0.05775     0.00000     0.00000     0.00000     0.00000     0.00000     0.25914
    50.68685     0.05995     0.05554     0.08403     0.05687     0.00000     0.00000     0.00000     0.00000     0.00000     0.25639
    51.01785     0.06026     0.05557     0.08332     0.05641     0.00000     0.00000     0.00000     0.00000     0.00000     0.25556
    51.34785     0.05991     0.05477     0.08267     0.05592     0.00000     0.00000     0.00000     0.00000     0.00000     0.25326
    51.67885     0.05923     0.05455     0.08311     0.05552     0.00000     0.00000     0.00000     0.00000     0.00000     0.25241
    52.00885     0.05999     0.05431     0.08380     0.05507     0.00000     0.00000     0.00000     0.00000     0.00000     0.25317
    52.33985     0.05896     0.05331     0.08276     0.05426     0.00000     0.00000     0.00000     0.00000     0.00000     0.24929
    52.66985     0.05925     0.05362     0.08343     0.05404     0.00000     0.00000     0.00000     0.00000     0.00000     0.25034
    52.99985     0.05938     0.05361     0.08283     0.05365     0.00000     0.00000     0.00000     0.00000     0.00000     0.24947
    53.33085     0.05926     0.05337     0.08257     0.05378     0.00000     0.00000     0.00000     0.00000     0.00000     0.24898
    53.66085     0.06003     0.05310     0.08254     0.05411     0.00000     0.00000     0.00000     0.00000     0.00000     0.24978
    53.99185     0.06015     0.05262     0.08245     0.05365     0.00000     0.00000     0.00000     0.00000     0.00000     0.24888
    54.32185     0.06100     0.05423     0.08349     0.05443     0.00000     0.00000     0.00000     0.00000     0.00000     0.25315
    54.65285     0.06114     0.05381     0.08282     0.05402     0.00000     0.00000     0.00000     0.00000     0.00000     0.25179
    54.98285     0.06014     0.05202     0.08007     0.05231     0.00000     0.00000     0.00000     0.00000     0.00000     0.24453
    55.31385     0.06045     0.05282     0.08110     0.05316     0.00000     0.00000     0.00000     0.00000     0.00000     0.24752
    55.64385     0.05980     0.05197     0.07970     0.05233     0.00000     0.00000     0.00000     0.00000     0.00000     0.24381
    55.97485     0.06142     0.05314     0.08039     0.05300     0.00000     0.00000     0.00000     0.00000     0.00000     0.24795
    56.30485     0.06093     0.05240     0.07902     0.05253     0.00000     0.00000     0.00000     0.00000     0.00000     0.24487
