     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz      dx2-y2       tot  
    53.33085     0.05557     0.02237     0.02402     0.02273     0.02202     0.02440     0.02577     0.02452     0.02284     0.24423
    53.66085     0.05805     0.02300     0.02463     0.02300     0.02254     0.02492     0.02644     0.02451     0.02253     0.24962
    53.99185     0.06034     0.02417     0.02574     0.02381     0.02292     0.02457     0.02572     0.02547     0.02186     0.25460
    54.32185     0.06534     0.02602     0.02693     0.02537     0.02323     0.02557     0.02634     0.02610     0.02256     0.26746
    54.65285     0.06666     0.02714     0.02802     0.02667     0.02262     0.02545     0.02626     0.02535     0.02302     0.27119
    54.98285     0.06624     0.02721     0.02724     0.02666     0.02268     0.02501     0.02508     0.02420     0.02262     0.26694
    55.31385     0.06969     0.02865     0.02844     0.02791     0.02299     0.02510     0.02487     0.02522     0.02251     0.27539
    55.64385     0.07092     0.02814     0.02886     0.02841     0.02215     0.02517     0.02462     0.02451     0.02206     0.27484
    55.97485     0.07464     0.03019     0.03071     0.03080     0.02280     0.02524     0.02518     0.02543     0.02307     0.28805
    56.30485     0.07539     0.03102     0.03154     0.03155     0.02268     0.02500     0.02455     0.02461     0.02208     0.28841
